9.63335,49.7702,17.2578,37.9374
18.3828,3.44661,3.0934,38.3057
1.49829,19.566,6.27531,38.674
6.39876,6.09192,0.535148,39.0424
0.788367,11.9913,4.12643,39.4107
4.69294,4.90965,1.00118,39.779
1.82841,0.6492,0.330578,40.1473
1.84491,6.44581,3.74185,40.5157
0.89951,4.17802,1.27354,40.884
3.48288,0.897677,3.53125,41.2523
5.33888,4.64614,0.72981,41.6206
7.27569,4.12784,2.38181,41.989
2.11905,6.14606,0.675506,42.3573
0.29822,4.8564,1.04129,42.7256
1.83628,12.5197,4.17032,43.0939
6.10453,0.732746,1.71301,43.4622
5.47408,5.60812,1.5869,43.8306
2.16825,3.7269,0.455642,44.1989
6.92752,7.2008,0.402846,44.5672
4.71615,5.50958,2.36763,44.9355
10.2501,5.82348,0.814127,45.3039
25.1638,11.7876,0.93804,45.6722
1.03749,1.68981,2.19087,46.0405
19.3315,2.62609,1.98236,46.4088
7.27071,12.106,1.24304,46.7772
10.4065,10.0685,1.20778,47.1455
28.6417,11.4912,1.08217,47.5138
10.3753,0.646313,1.91877,47.8821
2.96172,5.24564,1.5826,48.2505
0.942027,7.09145,3.10757,48.6188
25.8988,2.95242,3.50838,48.9871
32.9646,7.33184,4.17135,49.3554
12.3056,8.36083,4.65953,49.7238
23.9203,2.20097,4.58574,50.0921
30.7933,2.48384,4.55577,50.4604
3.36609,3.82393,1.80132,50.8287
5.34803,6.33171,0.00047858,51.1971
9.80354,1.20907,2.7157,51.5654
2.03214,4.76961,1.36396,51.9337
2.80968,0.811183,1.84404,52.302
0.522123,1.97217,0.158664,52.6703
3.76944,0.455006,1.30857,53.0387
6.41901,0.604081,0.686062,53.407
0.0983504,2.96131,0.00925674,53.7753
2.42867,3.06781,1.74397,54.1436
1.84957,1.37758,1.25204,54.512
3.53045,0.396637,1.29837,54.8803
2.63269,5.18825,1.43881,55.2486
3.17774,1.59009,0.494276,55.6169
0.155036,0.147034,0.564,55.9853
2.08969,1.48184,0.385403,56.3536
4.70372,1.11308,2.31192,56.7219
2.21728,2.62782,1.04518,57.0902
3.10511,1.30096,1.00448,57.4586
0.0180169,2.00953,1.22745,57.8269
0.986872,3.92663,0.183537,58.1952
2.30402,1.53314,1.92103,58.5635
4.12363,0.474573,1.40167,58.9319
0.408471,0.983273,1.77455,59.3002
0.756633,1.24273,1.25639,59.6685
1.64906,0.690521,1.44552,60.0368
1.74715,0.510765,0.457854,60.4052
4.11962,1.2718,0.987728,60.7735
2.93637,0.955755,0.264306,61.1418
4.60674,1.22867,0.274964,61.5101
4.06602,0.11521,0.42407,61.8785
1.72073,2.62062,2.29441,62.2468
3.53137,6.08682,2.36437,62.6151
1.59335,3.15964,0.0843271,62.9834
1.04718,4.54992,1.23689,63.3517
1.26078,1.01449,1.74259,63.7201
0.846197,1.77403,1.20013,64.0884
2.3863,2.7536,0.968951,64.4567
3.95103,2.16961,0.105028,64.825
1.51067,1.265,0.814749,65.1934
1.37588,2.79888,0.90247,65.5617
0.241687,1.62345,0.0693033,65.93
4.14186,1.17404,1.41563,66.2983
4.87614,1.21582,1.85102,66.6667
7.31366,2.63114,0.351846,67.035
3.42602,2.86697,1.39176,67.4033
3.05542,4.76792,2.30838,67.7716
15.5956,0.022712,4.07155,68.14
0.745303,4.05228,0.0930587,68.5083
11.2787,2.03125,2.18564,68.8766
7.99952,7.77107,3.62419,69.2449
7.19595,4.13922,1.58404,69.6133
4.87217,2.84177,3.46247,69.9816
5.3237,0.529804,1.9344,70.3499
5.88246,0.134704,2.004,70.7182
8.21708,0.694992,0.88059,71.0866
4.97143,4.33762,3.70842,71.4549
4.19351,0.856477,0.168421,71.8232
7.97385,0.00113039,1.68622,72.1915
4.87976,0.819403,3.27911,72.5599
1.6011,0.475908,0.477789,72.9282
5.46002,2.98516,1.01544,73.2965
1.91033,0.0373692,0.554599,73.6648
3.81568,2.57684,0.680052,74.0331
8.05083,1.35012,0.587535,74.4015
11.8589,1.14227,3.39445,74.7698
0.231481,1.67649,2.23871,75.1381
3.63868,3.33299,0.86897,75.5064
4.5173,6.99972,2.97709,75.8748
0.660688,2.63878,1.68861,76.2431
2.37377,4.32027,2.22335,76.6114
2.04367,2.40319,3.57474,76.9797
0.860635,1.28915,0.361506,77.3481
0.528399,0.823014,1.71377,77.7164
0.473026,3.06216,1.58744,78.0847
0.805451,0.854913,1.51615,78.453
4.86052,0.988656,0.227243,78.8214
11.4499,2.69044,1.96558,79.1897
1.03704,5.53731,1.5975,79.558
0.183618,2.03627,0.289858,79.9263
0.364062,0.896557,0.0325336,80.2947
2.6881,1.24056,0.566817,80.663
0.666032,1.43954,0.292398,81.0313
3.77364,2.77882,2.77629,81.3996
6.17516,0.485014,0.944871,81.768
6.01959,0.961799,0.894304,82.1363
2.3703,1.57246,1.0313,82.5046
3.10227,2.85548,2.83946,82.8729
3.89005,1.17039,2.58303,83.2413
1.40277,3.23796,2.48459,83.6096
0.750635,0.680151,0.67262,83.9779
5.30791,1.01228,0.994328,84.3462
0.274273,0.590764,1.832,84.7145
1.45629,2.28768,0.36029,85.0829
0.105717,1.2121,0.0363688,85.4512
1.73922,0.583243,0.0331922,85.8195
1.92805,0.312714,2.41925,86.1878
1.62355,0.320193,0.7153,86.5562
4.28458,0.341821,2.44888,86.9245
1.13881,1.07502,1.3431,87.2928
3.76297,0.124045,1.08918,87.6611
5.47443,0.799106,1.59056,88.0295
1.02074,1.92984,1.61026,88.3978
3.92043,2.61455,0.186295,88.7661
3.76087,1.8857,0.393212,89.1344
2.48321,0.109644,0.129795,89.5028
9.59365,2.11895,2.29528,89.8711
4.17546,3.40023,2.77253,90.2394
6.60499,1.18426,2.34255,90.6077
0.6634,5.19304,0.00988636,90.9761
14.0245,5.89662,7.0146,91.3444
9.21612,4.73119,0.384786,91.7127
12.5939,8.11754,0.854298,92.081
65.7542,7.53034,7.81071,92.4494
68.3616,19.943,12.6088,92.8177
26.7105,27.8367,9.6139,93.186
74.2349,15.3157,16.8826,93.5543
64.2334,3.03657,7.92066,93.9227
0.628157,17.8159,2.86931,94.291
7.52,5.84362,4.79189,94.6593
20.5649,13.9832,6.27157,95.0276
14.6496,5.20002,1.04506,95.3959
4.95014,18.2066,5.39144,95.7643
34.6699,11.2186,3.60312,96.1326
24.9714,11.4763,0.213584,96.5009
8.4318,8.41316,3.60849,96.8692
41.482,12.3435,1.09522,97.2376
5.95533,14.0738,2.12525,97.6059
17.5303,7.53453,1.91326,97.9742
27.8941,4.73429,1.41405,98.3425
7.05711,15.3485,0.347839,98.7109
13.329,0.550904,0.316283,99.0792
3.64961,17.1207,2.75842,99.4475
3.96491,2.15047,1.8803,99.8158
7.29825,1.23133,0.0310594,100.184
8.0987,5.55754,0.749583,100.552
4.41421,7.02941,1.565,100.921
13.5697,3.14717,0.09348,101.289
0.619366,4.8849,1.89634,101.657
2.23944,1.73555,0.0381375,102.026
2.72416,7.15481,3.54226,102.394
3.19773,1.73913,1.29657,102.762
0.669772,6.54675,0.256254,103.131
1.78384,1.20412,1.48784,103.499
1.6258,6.27168,0.376189,103.867
2.03069,0.0344372,1.25723,104.236
3.25601,6.5848,1.92063,104.604
2.1456,0.0751625,0.449644,104.972
0.219404,7.18783,1.70019,105.341
5.09201,1.00811,1.3476,105.709
1.23874,10.0133,1.54594,106.077
3.8851,1.3109,1.51578,106.446
1.80932,8.18876,0.42239,106.814
4.6092,0.87586,1.63951,107.182
4.6336,8.89184,2.29339,107.551
3.35327,0.690291,1.1316,107.919
3.03767,7.07012,1.64474,108.287
3.85421,0.627596,1.10765,108.656
1.46501,9.3506,1.78207,109.024
5.47607,1.92185,2.78711,109.392
1.60801,8.46137,1.62426,109.761
4.14505,1.08155,0.125663,110.129
7.42566,11.1215,0.600671,110.497
0.765996,1.06596,1.43638,110.866
4.77807,8.6788,0.792414,111.234
18.38,1.32225,1.32512,111.602
1.03042,10.4806,1.43461,111.971
5.89322,2.75978,1.29221,112.339
7.1679,18.1893,3.81453,112.707
1.67095,0.30614,4.77987,113.076
6.46285,15.8186,0.891264,113.444
11.6915,4.90853,2.53363,113.812
3.7721,18.857,3.15219,114.18
12.8398,2.68399,0.0461955,114.549
3.12821,24.6886,1.94857,114.917
16.2937,17.5552,2.58392,115.285
1.61785,33.6291,1.09769,115.654
25.1486,17.4447,0.0961044,116.022
5.6575,57.4275,4.89224,116.39
21.3216,51.8057,1.04819,116.759
35.9545,122.291,8.71807,117.127
62.2121,129.89,12.0588,117.495
247.523,93.43,20.9742,117.864
55.0598,281.607,16.0408,118.232
123.674,25.8616,5.98761,118.6
100.236,5.84052,4.42241,118.969
48.801,44.0456,6.29475,119.337
40.8377,7.57643,3.01236,119.705
20.8921,28.9571,2.64486,120.074
21.5239,3.09088,3.23141,120.442
11.2345,20.6146,0.605476,120.81
17.2341,2.26562,0.466867,121.179
10.4508,15.804,0.94656,121.547
18.0381,0.585768,0.0650907,121.915
7.73751,15.5564,1.59019,122.284
12.6968,1.10532,1.68339,122.652
5.01641,10.2676,0.0889181,123.02
6.69648,0.800073,2.03034,123.389
2.08528,9.47107,0.765482,123.757
2.68196,0.324863,0.067148,124.125
3.60785,6.59165,1.20158,124.494
7.23614,1.07802,1.10661,124.862
2.30742,8.63801,0.264852,125.23
10.2817,1.61578,1.11108,125.599
1.83536,3.92558,1.9545,125.967
5.96117,1.50271,0.588011,126.335
6.94037,8.54207,2.02761,126.703
4.665,0.321372,0.100134,127.072
6.15788,5.03604,1.46426,127.44
2.82231,2.3883,0.833651,127.808
0.308911,4.89626,0.142722,128.177
4.68891,3.24784,1.516,128.545
0.76765,5.42647,1.64809,128.913
2.37405,1.25669,2.05449,129.282
1.20345,5.10756,1.13608,129.65
5.43827,0.138148,0.517777,130.018
7.86161,5.79335,0.684372,130.387
5.91685,1.28622,2.14655,130.755
1.54958,2.06756,1.90444,131.123
4.52847,0.783669,2.15878,131.492
2.13884,2.81524,0.450403,131.86
7.96406,3.79782,2.13176,132.228
1.8093,2.90753,0.701737,132.597
1.18389,1.01347,1.32678,132.965
1.54204,1.15704,1.37566,133.333
5.72863,1.94453,0.202893,133.702
2.83567,2.75688,1.80984,134.07
1.85071,1.77474,0.630602,134.438
2.90717,3.87128,0.799034,134.807
3.61515,6.78824,2.547,135.175
3.2215,4.13728,0.550737,135.543
2.00922,5.24838,1.46995,135.912
6.80846,4.01067,0.545628,136.28
6.70732,2.32434,1.1565,136.648
1.99068,5.36237,4.01645,137.017
3.58606,2.21358,0.902324,137.385
3.59552,4.96756,0.942277,137.753
1.77933,2.85553,0.253229,138.122
2.10025,1.39334,0.989298,138.49
1.58905,0.988726,0.0146484,138.858
3.00977,0.355786,1.92838,139.227
4.74224,0.830603,0.278779,139.595
4.94543,0.877344,2.15991,139.963
3.12888,2.52528,0.434305,140.331
0.0860007,0.452567,1.62281,140.7
1.90594,0.388445,2.50249,141.068
7.85141,2.30519,0.767283,141.436
4.5017,1.02768,1.07091,141.805
2.41051,0.788728,0.118414,142.173
3.81607,1.63453,0.725801,142.541
2.36483,0.0956436,0.772381,142.91
0.965686,2.70785,0.900734,143.278
1.54268,0.564308,2.43873,143.646
3.35486,2.88417,1.97893,144.015
8.71177,1.95576,1.9715,144.383
2.28847,1.64861,1.12061,144.751
0.500923,1.05836,0.0587207,145.12
1.53065,1.66648,2.18398,145.488
8.19152,0.0697787,2.30781,145.856
6.39062,1.37119,1.7187,146.225
3.80767,1.49338,1.08402,146.593
3.66156,2.99116,2.18944,146.961
3.4457,0.0413586,1.09478,147.33
2.95889,2.27496,1.73132,147.698
0.885599,0.326471,0.878574,148.066
6.73525,0.779155,0.190872,148.435
2.61798,1.27725,0.252269,148.803
2.60928,1.45556,0.346292,149.171
3.57642,0.180829,0.904309,149.54
2.04517,1.16237,0.663085,149.908
4.34637,0.540072,2.41888,150.276
4.05925,1.77173,1.67914,150.645
2.753,0.731082,2.39353,151.013
1.53811,0.365917,0.659427,151.381
0.101023,0.0550942,2.17989,151.75
2.54171,2.2211,2.11251,152.118
0.0389058,0.0646726,3.08658,152.486
5.09317,1.4645,1.7856,152.855
3.33746,0.189537,1.55606,153.223
0.934894,1.44972,1.56652,153.591
1.93652,0.425817,2.28871,153.959
5.37856,2.01737,0.128229,154.328
3.85044,0.982965,1.19524,154.696
6.60462,2.61433,1.61665,155.064
1.42381,1.95546,1.97377,155.433
4.66024,0.350445,0.632291,155.801
4.22309,1.47633,2.25433,156.169
0.108923,0.236207,0.0932892,156.538
1.26255,0.255997,0.940836,156.906
6.8178,0.66491,0.987376,157.274
0.10908,0.121011,0.212383,157.643
0.741331,0.511536,0.550293,158.011
3.3813,1.16891,3.66823,158.379
0.157795,0.0465504,0.260865,158.748
2.70219,3.43612,1.45805,159.116
0.386335,0.849815,0.666366,159.484
2.81775,1.26829,1.59889,159.853
7.30815,2.83348,0.964884,160.221
4.55217,0.719038,1.73203,160.589
5.56634,0.0916809,0.76687,160.958
1.43378,0.800818,1.30029,161.326
1.33221,2.1938,1.93091,161.694
5.12376,3.89431,2.61149,162.063
10.5557,3.93577,0.751376,162.431
1.52587,2.07057,1.551,162.799
16.7427,1.39658,1.01593,163.168
5.5398,3.34332,1.11344,163.536
2.06651,0.584335,0.575848,163.904
8.50279,0.485251,0.364806,164.273
5.27588,0.735114,1.88033,164.641
11.3888,0.884861,1.435,165.009
3.81881,3.55297,0.591676,165.378
4.49403,4.48401,1.89036,165.746
9.71417,0.971441,2.17688,166.114
4.48397,2.5625,1.08668,166.483
7.20994,6.67653,0.466785,166.851
2.81858,0.331341,1.50421,167.219
8.38452,18.3125,0.536352,167.587
19.2551,8.05446,1.62037,167.956
0.0958138,9.28466,2.99288,168.324
6.73504,5.49872,0.13627,168.692
0.491432,0.738725,2.16958,169.061
2.99438,1.07763,0.279149,169.429
8.27635,1.41783,0.196264,169.797
2.00593,1.38653,0.960017,170.166
5.42313,2.6327,0.891953,170.534
3.71107,0.259012,0.159779,170.902
1.31865,3.093,0.0535805,171.271
6.28547,0.594111,3.96991,171.639
8.47508,0.00970354,1.98459,172.007
1.21353,0.988053,1.64171,172.376
6.69793,1.03693,2.57079,172.744
0.435943,1.75816,0.533554,173.112
2.96188,0.99306,2.35357,173.481
0.193544,0.35955,0.458675,173.849
0.774228,1.9413,0.500453,174.217
1.29972,2.83454,1.1352,174.586
7.56752,0.0146937,0.556023,174.954
1.2113,0.518028,0.882508,175.322
2.8057,0.166557,2.9165,175.691
0.359047,0.403936,0.0692885,176.059
5.36246,1.10168,0.106911,176.427
2.62932,1.04807,0.597295,176.796
5.09782,0.643646,0.604559,177.164
0.81279,1.66008,1.65868,177.532
9.40992,1.24926,0.833472,177.901
0.46569,2.53146,4.03628,178.269
4.04269,1.76529,0.38787,178.637
0.821881,2.88659,3.51846,179.006
5.41883,1.62949,1.44075,179.374
6.0906,4.06329,1.38994,179.742
0.991492,1.52841,0.278235,180.11
0.916001,3.57032,1.1491,180.479
4.99083,1.34059,1.49749,180.847
6.28735,0.597402,2.30258,181.215
0.530729,1.76354,0.506118,181.584
3.09286,1.94085,1.13899,181.952
9.1677,0.853078,0.902029,182.32
3.09275,1.05454,1.88058,182.689
1.77672,0.930304,0.442005,183.057
2.52899,4.26652,1.9702,183.425
6.17587,0.539164,1.98165,183.794
3.03872,3.3947,3.89902,184.162
8.11043,0.740582,2.92392,184.53
13.791,2.5598,5.99647,184.899
2.44572,0.543237,0.845965,185.267
1.58819,2.10283,1.01148,185.635
6.07762,1.43804,3.48587,186.004
1.33163,2.26427,1.91539,186.372
3.12232,1.4953,1.70061,186.74
2.86884,5.00751,0.499857,187.109
0.59677,1.64799,0.854316,187.477
0.545872,2.84134,3.50704,187.845
4.34503,1.106,3.30231,188.214
13.1072,2.45268,0.534095,188.582
0.633668,1.73938,1.03495,188.95
6.52629,3.12892,2.9797,189.319
8.27602,3.24371,1.15487,189.687
0.659767,6.16253,0.351262,190.055
5.95538,1.98363,0.703927,190.424
8.10073,8.45628,1.49313,190.792
9.33467,1.48276,1.01144,191.16
0.871853,3.99757,1.95772,191.529
14.3006,1.51343,1.80124,191.897
17.4526,4.97103,2.5338,192.265
6.10754,8.76013,4.24799,192.634
25.1753,7.10124,4.8204,193.002
21.535,2.06364,4.41789,193.37
0.148842,1.0179,0.400923,193.738
8.12315,1.95166,1.56688,194.107
1.70409,0.851828,0.504067,194.475
0.157092,1.20133,0.487791,194.843
0.501981,1.89505,2.41787,195.212
3.33877,0.100834,0.727027,195.58
1.25851,0.972508,0.666914,195.948
0.4926,3.93167,1.22672,196.317
6.30481,1.65274,1.17191,196.685
1.99,1.45376,0.454511,197.053
1.20624,1.97748,1.87067,197.422
5.01373,0.539474,3.68871,197.79
4.63565,1.64476,0.472416,198.158
3.6606,4.12144,0.514616,198.527
1.74913,3.04492,1.33777,198.895
3.41638,0.184045,0.512283,199.263
8.26289,0.865121,0.422322,199.632
8.10816,0.00264483,1.24665,200
0.859901,3.43882,0.137271,200.368
7.6196,2.39422,0.562464,200.737
7.59646,2.53263,1.75809,201.105
4.39213,1.1713,1.66398,201.473
6.45966,0.0532862,2.74832,201.842
0.270555,1.34977,0.968358,202.21
2.65327,0.753411,0.898582,202.578
3.13406,0.342211,2.52832,202.947
9.94641,1.15375,2.49165,203.315
4.02476,1.49693,0.980342,203.683
0.503282,1.15922,1.23693,204.052
8.4153,2.07912,0.982002,204.42
3.10528,0.730177,0.267384,204.788
3.15615,2.38016,2.47124,205.157
3.12001,2.23376,2.48484,205.525
5.40658,0.84551,2.96996,205.893
4.39796,0.302031,0.798511,206.262
1.94189,1.34773,0.72319,206.63
4.01565,0.0844336,1.30146,206.998
6.82837,1.82631,2.22963,207.366
0.973933,0.305393,1.04245,207.735
5.17992,2.42048,1.55214,208.103
5.70502,1.37523,0.994417,208.471
8.92213,2.00263,2.25344,208.84
7.64317,1.13639,2.569,209.208
17.6686,1.68957,4.63326,209.576
15.9495,1.97226,3.09515,209.945
18.5073,0.358072,2.92202,210.313
16.8878,7.25368,7.38064,210.681
26.6069,2.99755,7.22344,211.05
9.28526,0.332751,1.0846,211.418
28.4898,2.7244,8.60289,211.786
27.1773,5.86918,6.86704,212.155
2.76482,0.344697,0.134818,212.523
9.40865,4.19627,1.12454,212.891
18.4396,3.18296,5.84907,213.26
10.5993,0.684287,2.86335,213.628
17.799,1.0042,1.85604,213.996
3.55108,1.24873,0.543187,214.365
12.9394,1.15761,2.31254,214.733
3.35081,0.921656,0.869549,215.101
7.0699,2.60504,3.66899,215.47
3.77756,3.99967,1.92188,215.838
9.55654,3.41662,1.95706,216.206
8.64564,5.49565,1.3694,216.575
8.74734,0.396297,0.683051,216.943
14.2533,2.19074,1.01263,217.311
12.7035,5.80962,1.43949,217.68
7.92715,3.75662,0.443546,218.048
9.60692,4.57323,3.50471,218.416
17.7406,2.44979,1.97821,218.785
7.38642,0.0968688,1.86433,219.153
2.94426,3.72383,0.736485,219.521
1.01554,0.175019,1.09865,219.89
1.93534,1.52682,0.24827,220.258
5.99568,7.37691,0.850239,220.626
12.8399,1.63551,2.2057,220.994
14.0899,0.633357,2.12085,221.363
9.18354,7.23083,3.08167,221.731
13.1199,3.08715,0.375902,222.099
11.9895,0.200591,2.83833,222.468
10.5851,4.14012,3.00344,222.836
7.89143,5.48503,2.43149,223.204
13.5384,1.98629,3.93232,223.573
1.34434,3.88927,1.23355,223.941
0.42808,1.39405,0.18337,224.309
0.400746,6.4509,0.843844,224.678
1.31804,1.81691,0.448251,225.046
3.6908,3.40817,1.19319,225.414
2.6447,3.25112,0.577579,225.783
10.4121,5.92193,2.28156,226.151
0.590342,1.00757,0.775109,226.519
12.6957,4.5576,3.75578,226.888
7.89368,1.02994,0.97937,227.256
21.87,4.33882,5.32874,227.624
9.03038,1.14846,1.83246,227.993
12.3108,1.61825,0.670875,228.361
5.23838,0.24126,1.3566,228.729
0.306556,5.71039,0.49804,229.098
0.482872,0.398439,1.74401,229.466
16.9306,9.44558,5.61256,229.834
10.1255,1.98575,0.909747,230.203
4.2977,9.80916,3.56946,230.571
3.53537,1.95539,1.68334,230.939
8.37104,10.9789,3.1885,231.308
5.73018,4.16017,0.204284,231.676
23.8539,13.6811,5.15453,232.044
14.5657,1.54001,1.39617,232.413
33.5983,16.0971,8.72329,232.781
27.0445,5.55651,8.45207,233.149
29.7008,21.5512,10.3521,233.517
27.2846,12.7745,7.04966,233.886
43.764,34.8031,16.4244,234.254
7.70611,18.7959,3.47059,234.622
54.8354,30.7561,0.788961,234.991
210.56,24.1787,34.538,235.359
232.886,64.6017,48.9198,235.727
69.2863,90.5079,29.1183,236.096
250.564,60.3977,48.0037,236.464
205.352,16.3088,29.7177,236.832
21.2836,47.0333,8.25404,237.201
14.822,17.6761,6.77535,237.569
56.982,40.9417,18.7398,237.937
54.3115,15.1131,2.47425,238.306
6.55444,48.5841,15.5697,238.674
123.361,33.5183,6.00088,239.042
79.0329,21.5193,2.84869,239.411
61.0291,31.82,13.2481,239.779
158.179,48.665,5.76503,240.147
18.3783,42.781,9.22714,240.516
60.4716,5.98484,7.71948,240.884
68.1041,16.5735,3.6172,241.252
44.2852,21.6513,0.696254,241.621
20.1773,22.8136,3.65718,241.989
17.2248,12.2223,0.405444,242.357
12.3371,13.223,1.0606,242.726
1.91126,8.49112,1.74916,243.094
0.397081,3.23201,0.647722,243.462
1.56437,14.1814,4.69511,243.831
10.6962,5.62186,0.786058,244.199
1.40051,2.5841,0.287143,244.567
1.37927,7.00247,1.68727,244.936
3.24933,8.49235,0.915037,245.304
2.807,6.62008,1.00766,245.672
2.27592,4.11231,0.479378,246.041
6.57749,3.73158,1.40334,246.409
3.13841,3.43658,0.542632,246.777
1.84083,3.57001,1.34696,247.145
3.68085,4.91765,0.786201,247.514
6.86335,1.25187,0.66984,247.882
1.23998,5.00555,2.83579,248.25
3.3845,1.22168,1.64885,248.619
0.450643,3.92772,0.148195,248.987
0.331084,1.52892,0.00829717,249.355
1.6668,1.70136,0.897886,249.724
4.83342,0.9983,1.22942,250.092
1.60557,0.34271,0.683961,250.46
3.79286,0.758225,0.0869162,250.829
9.08391,2.6203,2.90563,251.197
6.82807,3.4188,2.10188,251.565
4.85794,2.22228,2.67667,251.934
2.85774,1.8684,0.87171,252.302
1.85621,2.39645,1.78435,252.67
8.86983,0.957409,2.10614,253.039
3.6911,3.47473,1.00038,253.407
16.3465,7.91159,4.62349,253.775
6.15826,5.5994,0.666349,254.144
17.7792,2.36524,1.51479,254.512
2.26699,4.80541,0.302966,254.88
7.33083,8.10245,2.48283,255.249
8.23275,2.82942,1.1317,255.617
7.84563,9.0428,2.92793,255.985
10.0385,2.42999,1.64385,256.354
1.78151,4.38827,1.63977,256.722
10.0337,0.108547,1.92762,257.09
3.35713,3.56536,0.536219,257.459
10.5995,3.33098,3.4313,257.827
13.297,2.83182,1.59513,258.195
0.570856,3.38285,1.29611,258.564
3.312,7.66558,1.03442,258.932
0.920037,2.17315,0.707775,259.3
2.84589,10.5124,2.44143,259.669
6.37837,8.74946,2.7611,260.037
6.14889,16.9949,0.315334,260.405
29.1441,7.19228,0.233792,260.773
1.87678,29.9804,0.13567,261.142
13.1682,5.11639,1.44038,261.51
6.83784,0.534666,0.539397,261.878
2.03379,4.03698,0.968226,262.247
4.56905,0.796885,1.67465,262.615
0.664421,1.64324,0.980097,262.983
4.7058,6.71918,1.60732,263.352
2.6111,6.11028,2.4491,263.72
1.47624,2.3291,0.6839,264.088
1.95928,4.26254,0.617499,264.457
2.01635,0.97073,0.0514892,264.825
1.88383,4.15699,0.171464,265.193
0.838755,0.875139,1.0019,265.562
0.479301,2.80558,0.169353,265.93
1.60389,1.61862,1.7498,266.298
3.62075,5.50878,1.2694,266.667
